video_id,title,publishedAt,views,likes,comments,like_ratio,publish_hour,publish_day
P5An-rTtM_k,Amazing Rotating Python Graphics Design using Turtle 🐢 #python #pythonshorts #coding #viral #design,2023-05-14 12:15:01+00:00,1739827,64658,473,0.037163465103139566,12,Sunday
dZ8VrmzYL2A,Pygame - Display Image in Pygame python || Pygame python tutorial #python #pygame,2023-07-13 10:43:16+00:00,505271,6938,52,0.013731245212964923,10,Thursday
9Os0o3wzS_I,Python Tutorial for Beginners 8: Functions,2017-05-17 19:00:01+00:00,1249452,24829,830,0.019871911846153355,19,Wednesday
Ix5cKThAa3E,Python Coding Basics: Get Started with VSCode,2025-01-30 14:41:56+00:00,247530,4728,53,0.019100715064840627,14,Thursday
fHk-U1cyYmM,Print the given pattern in python? ( python for beginners ),2022-12-04 13:50:13+00:00,228459,3850,20,0.016852039096730706,13,Sunday
E1kDTUf6bsA,Password generator in Python!,2023-04-15 11:30:06+00:00,710343,48260,243,0.06793900974599595,11,Saturday
5B41CPvYMjY,The Ultimate Python Roadmap: From Beginner to Expert in 2025!,2023-08-11 18:10:35+00:00,769799,15509,67,0.02014681754587886,18,Friday
eaMDDseIL7E,How to create graphics using Python turtle 🐍🐢 #coding,2022-08-24 16:52:44+00:00,1821949,0,495,0.0,16,Wednesday
6i3EGqOBRiU,Introduction to Python Course | Python for beginners,2022-08-25 14:53:33+00:00,1563478,18392,575,0.01176351697945222,14,Thursday
-qiMuTAnnlU,How to Learn Python Fast in 2024? | Learn Python With ChatGPT | Intellipaat #Shorts #Python #ChatGPT,2024-10-31 12:11:45+00:00,304256,17155,25,0.05638344026083298,12,Thursday
JeznW_7DlB0,Python Object Oriented Programming (OOP) - For Beginners,2020-03-29 17:02:09+00:00,3771547,102438,2766,0.027160738020764425,17,Sunday
VNOz6vEHjEY,How to learn python in mobile #viral #python #tutorial #code,2023-08-16 06:49:30+00:00,325416,6594,48,0.02026329375322664,6,Wednesday
JeznW_7DlB0,Python Object Oriented Programming (OOP) - For Beginners,2020-03-29 17:02:09+00:00,3771547,102438,2766,0.027160738020764425,17,Sunday
JlXV0doQ2N8,Lambda function in Python? #20 #python #interview #pythontutorial,2023-10-08 07:43:17+00:00,49481,1183,1,0.02390816677108385,7,Sunday
nLRL_NcnK-4,Harvard CS50’s Introduction to Programming with Python – Full University Course,2023-05-01 13:55:40+00:00,7107222,195523,3769,0.027510467521628,13,Monday
EmxXYzX6iEs,How to visualize data with Python in Excel. 🤯 #excel  #python #tutorial,2024-06-12 22:33:00+00:00,48647,1078,10,0.022159639854461736,22,Wednesday
wUSDVGivd-8,Python for Data Analytics - Full Course for Beginners,2024-06-07 12:01:05+00:00,903702,25831,801,0.02858353749355429,12,Friday
qxRt-cS7XzU,How to Install Python 3.13.1 on Windows 11 (2025),2025-03-18 08:36:20+00:00,121662,669,12,0.005498841051437589,8,Tuesday
RGMeRW3tB0w,Coding a game in Python #Shorts #Python,2022-05-26 16:16:58+00:00,1289867,26833,762,0.020802919990975815,16,Thursday
XKHEtdqhLK8,Python Full Course for free 🐍,2021-02-15 15:00:12+00:00,21240854,983615,27695,0.046307695538041926,15,Monday
vCcPAX4jVN8,Python code | Beautiful design usind python | Pydroid 3 App,2022-02-01 15:40:32+00:00,449001,7231,81,0.016104641192335876,15,Tuesday
-cXWzWdtErI,Python turtle code | Beautiful design using python pydroid 3 app | python tutorial,2022-02-13 07:19:38+00:00,334929,14939,270,0.044603483126274525,7,Sunday
dglcDIUTSsY,Build a Simple API from Scratch 💻 FastAPI Tutorial for Beginner,2025-09-07 15:45:07+00:00,34668,2000,144,0.05769008884273682,15,Sunday
sDNMYB3ZBtk,3 SIMPLE Python Project Ideas,2023-06-27 16:14:59+00:00,624870,33341,80,0.05335669819322419,16,Tuesday
utf7Wpf2OAs,python code in hindi for beginners🐍 python code with harry.,2025-03-02 14:46:27+00:00,23663,537,15,0.02269365676372396,14,Sunday
Zsa26236rio,Stop learning Python👀,2024-12-09 12:09:23+00:00,468600,11412,337,0.02435339308578745,12,Monday
jl38lYNBKpY,Can A.I. CODE an ENTIRE game on PYTHON? Watch ChatGPT Try...,2023-05-13 09:54:33+00:00,301544,5055,77,0.01676372270713395,9,Saturday
aJGIV564pFE,Create a Jupyter Notebook in VS Code!,2021-08-04 01:10:34+00:00,306973,4088,49,0.013317132125626683,1,Wednesday
AaWaE2CEUF0,Python WEB SCRAPING in 30 Seconds! 🔥👨‍💻 #shorts,2022-01-17 19:14:05+00:00,511843,13222,140,0.025832139933534306,19,Monday
